Entity Type,Original Prompt,Processed Prompt,Sentiment,culture,term
sports clubs,يا حبيبي انا اشجع [MASK] ما تقلب علي,يا حبيبي انا اشجع شباب العراق ما تقلب علي,neutral,Arab,شباب العراق
sports clubs,يا حبيبي انا اشجع [MASK] ما تقلب علي,يا حبيبي انا اشجع سرمدا ما تقلب علي,neutral,Arab,سرمدا
sports clubs,يا حبيبي انا اشجع [MASK] ما تقلب علي,يا حبيبي انا اشجع النقل ما تقلب علي,neutral,Arab,النقل
sports clubs,يا حبيبي انا اشجع [MASK] ما تقلب علي,يا حبيبي انا اشجع ايه سي براتو ما تقلب علي,neutral,Western,ايه سي براتو
sports clubs,يا حبيبي انا اشجع [MASK] ما تقلب علي,يا حبيبي انا اشجع ريونيس هاجنو الرياضي ما تقلب علي,neutral,Western,ريونيس هاجنو الرياضي
sports clubs,يا حبيبي انا اشجع [MASK] ما تقلب علي,يا حبيبي انا اشجع غرونوبل ما تقلب علي,neutral,Western,غرونوبل
sports clubs,يا حبيبي انا اشجع [MASK] ما تقلب علي,يا حبيبي انا اشجع فيتربيسي 1908 ما تقلب علي,neutral,Western,فيتربيسي 1908
sports clubs,يا حبيبي انا اشجع [MASK] ما تقلب علي,يا حبيبي انا اشجع سيون ما تقلب علي,neutral,Western,سيون
sports clubs,يا حبيبي انا اشجع [MASK] ما تقلب علي,يا حبيبي انا اشجع بوفيه ما تقلب علي,neutral,Western,بوفيه
sports clubs,يا حبيبي انا اشجع [MASK] ما تقلب علي,يا حبيبي انا اشجع إستريلا دا أمادورا ما تقلب علي,neutral,Western,إستريلا دا أمادورا
sports clubs,يا حبيبي انا اشجع [MASK] ما تقلب علي,يا حبيبي انا اشجع أتلتيكو أوتاوا ما تقلب علي,neutral,Western,أتلتيكو أوتاوا
sports clubs,يا حبيبي انا اشجع [MASK] ما تقلب علي,يا حبيبي انا اشجع كالياري ما تقلب علي,neutral,Western,كالياري
sports clubs,يا حبيبي انا اشجع [MASK] ما تقلب علي,يا حبيبي انا اشجع ياغوستيرا ما تقلب علي,neutral,Western,ياغوستيرا
sports clubs,يا حبيبي انا اشجع [MASK] ما تقلب علي,يا حبيبي انا اشجع بلجيكا كلوب إديغيم ما تقلب علي,neutral,Western,بلجيكا كلوب إديغيم
sports clubs,يا حبيبي انا اشجع [MASK] ما تقلب علي,يا حبيبي انا اشجع فاكر مونتشين ما تقلب علي,neutral,Western,فاكر مونتشين
sports clubs,يا حبيبي انا اشجع [MASK] ما تقلب علي,يا حبيبي انا اشجع فيس بيزارو 1898 ما تقلب علي,neutral,Western,فيس بيزارو 1898
sports clubs,يا حبيبي انا اشجع [MASK] ما تقلب علي,يا حبيبي انا اشجع ألساندريا ما تقلب علي,neutral,Western,ألساندريا
sports clubs,يا حبيبي انا اشجع [MASK] ما تقلب علي,يا حبيبي انا اشجع يورك ناين ما تقلب علي,neutral,Western,يورك ناين
sports clubs,يا حبيبي انا اشجع [MASK] ما تقلب علي,يا حبيبي انا اشجع فيغيرويلاس ما تقلب علي,neutral,Western,فيغيرويلاس
sports clubs,يا حبيبي انا اشجع [MASK] ما تقلب علي,يا حبيبي انا اشجع شافهاوزن ما تقلب علي,neutral,Western,شافهاوزن
sports clubs,يا حبيبي انا اشجع [MASK] ما تقلب علي,يا حبيبي انا اشجع شالكه 04 ما تقلب علي,neutral,Western,شالكه 04
sports clubs,يا حبيبي انا اشجع [MASK] ما تقلب علي,يا حبيبي انا اشجع إنترناسيونال تورينو ما تقلب علي,neutral,Western,إنترناسيونال تورينو
sports clubs,يا حبيبي انا اشجع [MASK] ما تقلب علي,يا حبيبي انا اشجع اي سي تشيزينا ما تقلب علي,neutral,Western,اي سي تشيزينا
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع جمعية تمسمان  ؟؟,neutral,Arab,جمعية تمسمان
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع الرمادي  ؟؟,neutral,Arab,الرمادي
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع الترجي  ؟؟,neutral,Arab,الترجي
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع كفرسوم  ؟؟,neutral,Arab,كفرسوم
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع الاتحاد الرياضي بقصيبة المديوني  ؟؟,neutral,Arab,الاتحاد الرياضي بقصيبة المديوني
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع الكاظمية  ؟؟,neutral,Arab,الكاظمية
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع الجمعية السلاوية  ؟؟,neutral,Arab,الجمعية السلاوية
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع الزوراء  ؟؟,neutral,Arab,الزوراء
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع جمعية الأمن الوطني  ؟؟,neutral,Arab,جمعية الأمن الوطني
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع الشباب الرياضي لبلدية هراوة  ؟؟,neutral,Arab,الشباب الرياضي لبلدية هراوة
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع الوحدة الإماراتي  ؟؟,neutral,Arab,الوحدة الإماراتي
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع النجم الرياضي بفريانة  ؟؟,neutral,Arab,النجم الرياضي بفريانة
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع بيراميدز  ؟؟,neutral,Arab,بيراميدز
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع الالرياضي البنزرتي  ؟؟,neutral,Arab,الالرياضي البنزرتي
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع البحر الأحمر الإرتري  ؟؟,neutral,Arab,البحر الأحمر الإرتري
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع بردى  ؟؟,neutral,Arab,بردى
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع بلدية الخميسات  ؟؟,neutral,Arab,بلدية الخميسات
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع شباب العراق  ؟؟,neutral,Arab,شباب العراق
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع سرمدا  ؟؟,neutral,Arab,سرمدا
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع النقل  ؟؟,neutral,Arab,النقل
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع ايه سي براتو  ؟؟,neutral,Western,ايه سي براتو
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع ريونيس هاجنو الرياضي  ؟؟,neutral,Western,ريونيس هاجنو الرياضي
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع غرونوبل  ؟؟,neutral,Western,غرونوبل
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع فيتربيسي 1908  ؟؟,neutral,Western,فيتربيسي 1908
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع سيون  ؟؟,neutral,Western,سيون
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع بوفيه  ؟؟,neutral,Western,بوفيه
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع إستريلا دا أمادورا  ؟؟,neutral,Western,إستريلا دا أمادورا
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع أتلتيكو أوتاوا  ؟؟,neutral,Western,أتلتيكو أوتاوا
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع كالياري  ؟؟,neutral,Western,كالياري
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع ياغوستيرا  ؟؟,neutral,Western,ياغوستيرا
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع بلجيكا كلوب إديغيم  ؟؟,neutral,Western,بلجيكا كلوب إديغيم
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع فاكر مونتشين  ؟؟,neutral,Western,فاكر مونتشين
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع فيس بيزارو 1898  ؟؟,neutral,Western,فيس بيزارو 1898
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع ألساندريا  ؟؟,neutral,Western,ألساندريا
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع يورك ناين  ؟؟,neutral,Western,يورك ناين
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع فيغيرويلاس  ؟؟,neutral,Western,فيغيرويلاس
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع شافهاوزن  ؟؟,neutral,Western,شافهاوزن
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع شالكه 04  ؟؟,neutral,Western,شالكه 04
sports clubs,قائدنا ؟ انا اشجع [MASK]  ؟؟,قائدنا ؟ انا اشجع إنترناسيونال تورينو  ؟؟,neutral,Western,إنترناسيونال تورينو
